Date,History,Date01,Sim#01,Date02,Sim#02,Date03,Sim#03,Date04,Sim#04,Date,Sim#05,Date,Sim#06,Date,Sim#07,Date,Sim#08,Date,Sim#09,Date,Sim#10,Date,Sim#11,Date,Sim#12,Date,Sim#13,Date,Sim#14,Date,Sim#15,Date,Sim#16,Date,Sim#17,Date,Sim#18,Date,Sim#19,Date,Sim#20,Date,Sim#21,Date,Sim#22,Date,Sim#23,Date,Sim#24,Date,Sim#25,Date,Sim#26,Date,Sim#27,Date,Sim#28,Date,Sim#29,Date,Sim#30
36587,242.5817413,36587,130.9941403,36587,266.8399155,36587,298.3755418,36587,237.7301065,36587,160.1039493,36587,215.8977498,36587,194.0653931,36587,291.0980896,36587,295.9497244,36587,271.6915503,36587,121.2908707,36587,297.4052149,36587,286.2464548,36587,169.8072189,36587,276.5431851,36587,296.4348879,36587,303.2271767,36587,300.8013593,36587,145.5490448,36587,363.872612,36587,174.6588538,36587,306.9871937,36587,305.6529941,36587,133.4199577,36587,302.014268,36587,306.8659028,36587,257.1366458,36587,67.92288757,36587,281.3948199,36587,218.3235672
36588,242.5105286,36588,130.9556854,36588,266.7615814,36588,298.2879501,36588,237.660318,36588,160.0569489,36588,215.8343704,36588,194.0084229,36588,291.0126343,36588,295.8628448,36588,271.611792,36588,121.2552643,36588,297.317908,36588,286.1624237,36588,169.75737,36588,276.4620026,36588,296.3478659,36588,303.1381607,36588,300.7130554,36588,145.5063171,36588,363.7657928,36588,174.6075806,36588,306.8970739,36588,305.563266,36588,133.3807907,36588,301.9256081,36588,306.7758186,36588,257.0611603,36588,67.902948,36588,281.3122131,36588,218.2594757
36589.25,242.5409393,36589.25,130.9721072,36589.25,266.7950333,36589.25,298.3253554,36589.25,237.6901205,36589.25,160.07702,36589.25,215.861436,36589.25,194.0327515,36589.25,291.0491272,36589.25,295.899946,36589.25,271.6458521,36589.25,121.2704697,36589.25,297.3551916,36589.25,286.1983084,36589.25,169.7786575,36589.25,276.4966708,36589.25,296.3850279,36589.25,303.1761742,36589.25,300.7507648,36589.25,145.5245636,36589.25,363.811409,36589.25,174.6294763,36589.25,306.9355587,36589.25,305.6015836,36589.25,133.3975166,36589.25,301.9634695,36589.25,306.8142883,36589.25,257.0933957,36589.25,67.91146301,36589.25,281.3474896,36589.25,218.2868454
36590.8125,242.5794067,36590.8125,130.9928796,36590.8125,266.8373474,36590.8125,298.3726703,36590.8125,237.7278186,36590.8125,160.1024084,36590.8125,215.895672,36590.8125,194.0635254,36590.8125,291.0952881,36590.8125,295.9468762,36590.8125,271.6889355,36590.8125,121.2897034,36590.8125,297.4023527,36590.8125,286.2437,36590.8125,169.8055847,36590.8125,276.5405237,36590.8125,296.432035,36590.8125,303.2242584,36590.8125,300.7984644,36590.8125,145.547644,36590.8125,363.8691101,36590.8125,174.6571729,36590.8125,306.9842392,36590.8125,305.6500525,36590.8125,133.4186737,36590.8125,302.0113614,36590.8125,306.8629495,36590.8125,257.1341711,36590.8125,67.92223389,36590.8125,281.3921118,36590.8125,218.3214661
36592.76563,242.6229706,36592.76563,131.0164041,36592.76563,266.8852676,36592.76563,298.4262538,36592.76563,237.7705112,36592.76563,160.1311606,36592.76563,215.9344438,36592.76563,194.0983765,36592.76563,291.1475647,36592.76563,296.0000241,36592.76563,271.7377271,36592.76563,121.3114853,36592.76563,297.4557619,36592.76563,286.2951053,36592.76563,169.8360794,36592.76563,276.5901865,36592.76563,296.4852701,36592.76563,303.2787132,36592.76563,300.8524835,36592.76563,145.5737823,36592.76563,363.9344559,36592.76563,174.6885388,36592.76563,307.0393693,36592.76563,305.7049429,36592.76563,133.4426338,36592.76563,302.0655984,36592.76563,306.9180578,36592.76563,257.1803488,36592.76563,67.93443176,36592.76563,281.4426459,36592.76563,218.3606735
36595.20703,242.6720276,36595.20703,131.0428949,36595.20703,266.9392303,36595.20703,298.4865939,36595.20703,237.818587,36595.20703,160.1635382,36595.20703,215.9781046,36595.20703,194.1376221,36595.20703,291.2064331,36595.20703,296.0598737,36595.20703,271.7926709,36595.20703,121.3360138,36595.20703,297.5159058,36595.20703,286.3529926,36595.20703,169.8704193,36595.20703,276.6461115,36595.20703,296.5452177,36595.20703,303.3400345,36595.20703,300.9133142,36595.20703,145.6032166,36595.20703,364.0080414,36595.20703,174.7238599,36595.20703,307.1014509,36595.20703,305.7667548,36595.20703,133.4696152,36595.20703,302.1266743,36595.20703,306.9801149,36595.20703,257.2323492,36595.20703,67.94816772,36595.20703,281.499552,36595.20703,218.4048248
36598.25879,242.7263641,36598.25879,131.0722366,36598.25879,266.9990005,36598.25879,298.5534279,36598.25879,237.8718368,36598.25879,160.1994003,36598.25879,216.0264641,36598.25879,194.1810913,36598.25879,291.271637,36598.25879,296.1261642,36598.25879,271.8535278,36598.25879,121.3631821,36598.25879,297.5825224,36598.25879,286.4171097,36598.25879,169.9084549,36598.25879,276.7080551,36598.25879,296.611617,36598.25879,303.4079552,36598.25879,300.9806915,36598.25879,145.6358185,36598.25879,364.0895462,36598.25879,174.7629822,36598.25879,307.1702138,36598.25879,305.8352188,36598.25879,133.4995003,36598.25879,302.1943233,36598.25879,307.0488506,36598.25879,257.289946,36598.25879,67.96338196,36598.25879,281.5625824,36598.25879,218.4537277
36602.07349,242.7871704,36602.07349,131.105072,36602.07349,267.0658875,36602.07349,298.6282196,36602.07349,237.931427,36602.07349,160.2395325,36602.07349,216.0805817,36602.07349,194.2297363,36602.07349,291.3446045,36602.07349,296.2003479,36602.07349,271.9216309,36602.07349,121.3935852,36602.07349,297.6570709,36602.07349,286.4888611,36602.07349,169.9510193,36602.07349,276.7773743,36602.07349,296.6859222,36602.07349,303.483963,36602.07349,301.0560913,36602.07349,145.6723022,36602.07349,364.1807556,36602.07349,174.8067627,36602.07349,307.2471642,36602.07349,305.9118347,36602.07349,133.5329437,36602.07349,302.2700272,36602.07349,307.1257706,36602.07349,257.3544006,36602.07349,67.98040771,36602.07349,281.6331177,36602.07349,218.5084534
36606.84186,242.8545837,36606.84186,131.1414752,36606.84186,267.1400421,36606.84186,298.711138,36606.84186,237.997492,36606.84186,160.2840253,36606.84186,216.1405795,36606.84186,194.283667,36606.84186,291.4255005,36606.84186,296.2825922,36606.84186,271.9971338,36606.84186,121.4272919,36606.84186,297.7397197,36606.84186,286.5684088,36606.84186,169.9982086,36606.84186,276.8542255,36606.84186,296.7683013,36606.84186,303.5682297,36606.84186,301.1396838,36606.84186,145.7127502,36606.84186,364.2818756,36606.84186,174.8553003,36606.84186,307.3324757,36606.84186,305.9967755,36606.84186,133.5700211,36606.84186,302.3539568,36606.84186,307.2110484,36606.84186,257.4258588,36606.84186,67.99928345,36606.84186,281.7113171,36606.84186,218.5691254
36611.9209,242.9171295,36611.9209,131.1752499,36611.9209,267.2088425,36611.9209,298.7880693,36611.9209,238.0587869,36611.9209,160.3253055,36611.9209,216.1962453,36611.9209,194.3337036,36611.9209,291.5005554,36611.9209,296.358898,36611.9209,272.0671851,36611.9209,121.4585648,36611.9209,297.8164008,36611.9209,286.6422128,36611.9209,170.0419907,36611.9209,276.9255276,36611.9209,296.8447323,36611.9209,303.6464119,36611.9209,301.2172406,36611.9209,145.7502777,36611.9209,364.3756943,36611.9209,174.9003333,36611.9209,307.4116274,36611.9209,306.0755832,36611.9209,133.6044212,36611.9209,302.4318262,36611.9209,307.2901688,36611.9209,257.4921573,36611.9209,68.01679626,36611.9209,281.7838702,36611.9209,218.6254166
36617,242.9722595,36617,131.2050201,36617,267.2694855,36617,298.8558792,36617,238.1128143,36617,160.3616913,36617,216.245311,36617,194.3778076,36617,291.5667114,36617,296.4261566,36617,272.1289307,36617,121.4861298,36617,297.8839902,36617,286.7072662,36617,170.0805817,36617,276.9883759,36617,296.9121011,36617,303.7153244,36617,301.2856018,36617,145.7833557,36617,364.4583893,36617,174.9400269,36617,307.4813944,36617,306.145047,36617,133.6347427,36617,302.5004631,36617,307.3599083,36617,257.5505951,36617,68.03223267,36617,281.847821,36617,218.6750336
36622.33301,242.9241791,36622.33301,131.1790567,36622.33301,267.216597,36622.33301,298.7967403,36622.33301,238.0656955,36622.33301,160.3299582,36622.33301,216.2025194,36622.33301,194.3393433,36622.33301,291.5090149,36622.33301,296.3674985,36622.33301,272.0750806,36622.33301,121.4620895,36622.33301,297.8250435,36622.33301,286.6505313,36622.33301,170.0469254,36622.33301,276.9335641,36622.33301,296.8533468,36622.33301,303.6552238,36622.33301,301.2259821,36622.33301,145.7545074,36622.33301,364.3862686,36622.33301,174.9054089,36622.33301,307.4205486,36622.33301,306.0844656,36622.33301,133.6082985,36622.33301,302.440603,36622.33301,307.2990865,36622.33301,257.4996298,36622.33301,68.01877014,36622.33301,281.7920477,36622.33301,218.6317612
36627.93268,242.8895264,36627.93268,131.1603442,36627.93268,267.178479,36627.93268,298.7541174,36627.93268,238.0317359,36627.93268,160.3070874,36627.93268,216.1716785,36627.93268,194.3116211,36627.93268,291.4674316,36627.93268,296.3252222,36627.93268,272.0362695,36627.93268,121.4447632,36627.93268,297.7825593,36627.93268,286.6096411,36627.93268,170.0226685,36627.93268,276.8940601,36627.93268,296.8110012,36627.93268,303.611908,36627.93268,301.1830127,36627.93268,145.7337158,36627.93268,364.3342896,36627.93268,174.880459,36627.93268,307.3766956,36627.93268,306.0408032,36627.93268,133.5892395,36627.93268,302.3974603,36627.93268,307.2552509,36627.93268,257.4628979,36627.93268,68.00906738,36627.93268,281.7518506,36627.93268,218.6005737
36634.93231,242.8713226,36634.93231,131.1505142,36634.93231,267.1584549,36634.93231,298.7317268,36634.93231,238.0138961,36634.93231,160.2950729,36634.93231,216.1554771,36634.93231,194.2970581,36634.93231,291.4455872,36634.93231,296.3030136,36634.93231,272.0158813,36634.93231,121.4356613,36634.93231,297.7602415,36634.93231,286.5881607,36634.93231,170.0099258,36634.93231,276.8733078,36634.93231,296.7887563,36634.93231,303.5891533,36634.93231,301.1604401,36634.93231,145.7227936,36634.93231,364.3069839,36634.93231,174.8673523,36634.93231,307.3536588,36634.93231,306.0178665,36634.93231,133.5792274,36634.93231,302.3747967,36634.93231,307.2322231,36634.93231,257.443602,36634.93231,68.00397034,36634.93231,281.7307343,36634.93231,218.5841904
36640.96613,242.8730927,36640.96613,131.15147,36640.96613,267.1604019,36640.96613,298.733904,36640.96613,238.0156308,36640.96613,160.2962411,36640.96613,216.1570525,36640.96613,194.2984741,36640.96613,291.4477112,36640.96613,296.305173,36640.96613,272.0178638,36640.96613,121.4365463,36640.96613,297.7624116,36640.96613,286.5902493,36640.96613,170.0111649,36640.96613,276.8753256,36640.96613,296.7909192,36640.96613,303.5913658,36640.96613,301.1626349,36640.96613,145.7238556,36640.96613,364.309639,36640.96613,174.8686267,36640.96613,307.3558988,36640.96613,306.0200967,36640.96613,133.580201,36640.96613,302.3770004,36640.96613,307.2344622,36640.96613,257.4454782,36640.96613,68.00446594,36640.96613,281.7327875,36640.96613,218.5857834
36647,242.888916,36647,131.1600146,36647,267.1778076,36647,298.7533667,36647,238.0311377,36647,160.3066846,36647,216.1711353,36647,194.3111328,36647,291.4666992,36647,296.3244775,36647,272.0355859,36647,121.444458,36647,297.781811,36647,286.6089209,36647,170.0222412,36647,276.8933643,36647,296.8102554,36647,303.611145,36647,301.1822559,36647,145.7333496,36647,364.333374,36647,174.8800195,36647,307.3759232,36647,306.0400342,36647,133.5889038,36647,302.3967004,36647,307.2544788,36647,257.462251,36647,68.00889648,36647,281.7511426,36647,218.6000244
36654.5423,242.9213104,36654.5423,131.1775076,36654.5423,267.2134415,36654.5423,298.7932118,36654.5423,238.0628842,36654.5423,160.3280649,36654.5423,216.1999663,36654.5423,194.3370483,36654.5423,291.5055725,36654.5423,296.3639987,36654.5423,272.0718677,36654.5423,121.4606552,36654.5423,297.8215266,36654.5423,286.6471463,36654.5423,170.0449173,36654.5423,276.9302939,36654.5423,296.8498413,36654.5423,303.651638,36654.5423,301.2224249,36654.5423,145.7527863,36654.5423,364.3819656,36654.5423,174.9033435,36654.5423,307.4169183,36654.5423,306.0808511,36654.5423,133.6067207,36654.5423,302.4370315,36654.5423,307.2954577,36654.5423,257.4965891,36654.5423,68.01796692,36654.5423,281.7887201,36654.5423,218.6291794
36662.46173,243.0169525,36662.46173,131.2291544,36662.46173,267.3186478,36662.46173,298.9108516,36662.46173,238.1566135,36662.46173,160.3911887,36662.46173,216.2850877,36662.46173,194.413562,36662.46173,291.620343,36662.46173,296.4806821,36662.46173,272.1789868,36662.46173,121.5084763,36662.46173,297.9387838,36662.46173,286.760004,36662.46173,170.1118668,36662.46173,277.0393259,36662.46173,296.966716,36662.46173,303.7711906,36662.46173,301.3410211,36662.46173,145.8101715,36662.46173,364.5254288,36662.46173,174.9722058,36662.46173,307.5379534,36662.46173,306.2013602,36662.46173,133.6593239,36662.46173,302.5561059,36662.46173,307.4164449,36662.46173,257.5979697,36662.46173,68.0447467,36662.46173,281.8996649,36662.46173,218.7152573
36667.2309,243.0844574,36667.2309,131.265607,36667.2309,267.3929031,36667.2309,298.9938826,36667.2309,238.2227683,36667.2309,160.4357419,36667.2309,216.3451671,36667.2309,194.4675659,36667.2309,291.7013489,36667.2309,296.563038,36667.2309,272.2545923,36667.2309,121.5422287,36667.2309,298.0215448,36667.2309,286.8396597,36667.2309,170.1591202,36667.2309,277.1162814,36667.2309,297.0492069,36667.2309,303.8555717,36667.2309,301.4247272,36667.2309,145.8506744,36667.2309,364.6266861,36667.2309,175.0208093,36667.2309,307.6233808,36667.2309,306.2864163,36667.2309,133.6964516,36667.2309,302.6401495,36667.2309,307.5018386,36667.2309,257.6695248,36667.2309,68.06364807,36667.2309,281.9779706,36667.2309,218.7760117
36672,243.1546936,36672,131.3035345,36672,267.470163,36672,299.0802731,36672,238.2915997,36672,160.4820978,36672,216.4076773,36672,194.5237549,36672,291.7856323,36672,296.6487262,36672,272.3332568,36672,121.5773468,36672,298.1076544,36672,286.9225385,36672,170.2082855,36672,277.1963507,36672,297.1350356,36672,303.943367,36672,301.5118201,36672,145.8928162,36672,364.7320404,36672,175.0713794,36672,307.7122648,36672,306.3749139,36672,133.7350815,36672,302.7275935,36672,307.5906874,36672,257.7439752,36672,68.08331421,36672,282.0594446,36672,218.8392242
36678,243.288269,36678,131.3756653,36678,267.6170959,36678,299.2445709,36678,238.4225036,36678,160.5702576,36678,216.5265594,36678,194.6306152,36678,291.9459229,36678,296.8116882,36678,272.4828613,36678,121.6441345,36678,298.2714178,36678,287.0801575,36678,170.3017883,36678,277.3486267,36678,297.2982648,36678,304.1103363,36678,301.6774536,36678,145.9729614,36678,364.9324036,36678,175.1675537,36678,307.8813045,36678,306.543219,36678,133.808548,36678,302.893895,36678,307.7596603,36678,257.8855652,36678,68.12071533,36678,282.2143921,36678,218.9594421
36682,243.1684875,36682,131.3109833,36682,267.4853363,36682,299.0972397,36682,238.3051178,36682,160.4912018,36682,216.4199539,36682,194.53479,36682,291.8021851,36682,296.6655548,36682,272.3487061,36682,121.5842438,36682,298.1245657,36682,286.9388153,36682,170.2179413,36682,277.2120758,36682,297.1518918,36682,303.9606094,36682,301.5289246,36682,145.9010925,36682,364.7527313,36682,175.081311,36682,307.729721,36682,306.3922943,36682,133.7426682,36682,302.744767,36682,307.6081367,36682,257.7585968,36682,68.08717651,36682,282.0754456,36682,218.8516388
36686,243.0580292,36686,131.2513358,36686,267.3638321,36686,298.9613759,36686,238.1968686,36686,160.4182993,36686,216.321646,36686,194.4464233,36686,291.669635,36686,296.5307956,36686,272.2249927,36686,121.5290146,36686,297.9891438,36686,286.8084744,36686,170.1406204,36686,277.0861533,36686,297.0169117,36686,303.8225365,36686,301.3919562,36686,145.8348175,36686,364.5870438,36686,175.001781,36686,307.5899359,36686,306.2531168,36686,133.681916,36686,302.6072463,36686,307.4684069,36686,257.6415109,36686,68.05624817,36686,281.9473138,36686,218.7522263
36691,242.9748535,36691,131.2064209,36691,267.2723389,36691,298.8590698,36691,238.1153564,36691,160.3634033,36691,216.2476196,36691,194.3798828,36691,291.5698242,36691,296.4293213,36691,272.1318359,36691,121.4874268,36691,297.8871704,36691,286.7103271,36691,170.0823975,36691,276.991333,36691,296.915271,36691,303.7185669,36691,301.2888184,36691,145.7849121,36691,364.4622803,36691,174.9418945,36691,307.4846771,36691,306.1483154,36691,133.6361694,36691,302.5036926,36691,307.3631897,36691,257.5533447,36691,68.03295898,36691,281.8508301,36691,218.6773682
36697.25,242.9895477,36697.25,131.2143558,36697.25,267.2885025,36697.25,298.8771437,36697.25,238.1297567,36697.25,160.3731015,36697.25,216.2606975,36697.25,194.3916382,36697.25,291.5874573,36697.25,296.4472482,36697.25,272.1482935,36697.25,121.4947739,36697.25,297.9051855,36697.25,286.7276663,36697.25,170.0926834,36697.25,277.0080844,36697.25,296.9332273,36697.25,303.7369347,36697.25,301.3070392,36697.25,145.7937286,36697.25,364.4843216,36697.25,174.9524744,36697.25,307.5032727,36697.25,306.1668301,36697.25,133.6442513,36697.25,302.5219869,36697.25,307.3817779,36697.25,257.5689206,36697.25,68.03707336,36697.25,281.8678754,36697.25,218.690593
36702.125,243.0211487,36702.125,131.2314203,36702.125,267.3232635,36702.125,298.9160129,36702.125,238.1607257,36702.125,160.3939581,36702.125,216.2888223,36702.125,194.4169189,36702.125,291.6253784,36702.125,296.4858014,36702.125,272.1836865,36702.125,121.5105743,36702.125,297.9439283,36702.125,286.7649554,36702.125,170.1148041,36702.125,277.0441095,36702.125,296.9718437,36702.125,303.7764359,36702.125,301.3462244,36702.125,145.8126892,36702.125,364.531723,36702.125,174.9752271,36702.125,307.5432637,36702.125,306.2066473,36702.125,133.6616318,36702.125,302.5613301,36702.125,307.4217531,36702.125,257.6024176,36702.125,68.04592163,36702.125,281.9045325,36702.125,218.7190338
36707,243.0659637,36707,131.2556204,36707,267.3725601,36707,298.9711354,36707,238.2046444,36707,160.4235361,36707,216.3287077,36707,194.452771,36707,291.6791565,36707,296.5404758,36707,272.2338794,36707,121.5329819,36707,297.9988716,36707,286.8178372,36707,170.1461746,36707,277.0951987,36707,297.0266077,36707,303.8324547,36707,301.401795,36707,145.8395782,36707,364.5989456,36707,175.0074939,36707,307.5999771,36707,306.2631143,36707,133.6862801,36707,302.6171249,36707,307.4784441,36707,257.6499216,36707,68.05846985,36707,281.9565179,36707,218.7593674
