Date,History,Date00,REF,Date01,Sim#01,Date02,Sim#02,Date03,Sim#03,Date04,Sim#04,Date,Sim#05,Date,Sim#06,Date,Sim#07,Date,Sim#08,Date,Sim#09,Date,Sim#10,Date,Sim#11,Date,Sim#12,Date,Sim#13,Date14,Sim#14,Date,Sim#15,Date,Sim#16,Date,Sim#17,Date,Sim#18,Date,Sim#19,Date,Sim#20,Date,Sim#21,Date,Sim#22,Date,Sim#23,Date,Sim#24,Date,Sim#25,Date,Sim#26,Date,Sim#27,Date,Sim#28,Date,Sim#29,Date,Sim#30
36742.25,20858076,36742.25,14600653.2,36742.25,11263361.04,36742.25,22943883.6,36742.25,25655433.48,36742.25,19815172.2,36742.25,13766330.16,36742.25,18563687.64,36742.25,16686460.8,36742.25,25029691.2,36742.25,25446852.72,36742.25,23361045.12,36742.25,10429038,36742.25,25572001.18,36742.25,24612529.68,36742.25,23220106,36742.25,23778206.64,36742.25,25488568.87,36742.25,26072595,36742.25,25864014.24,36742.25,12514845.6,36742.25,31287114,36742.25,15017814.72,36742.25,26395895.18,36742.25,26281175.76,36742.25,11471941.8,36742.25,25968304.62,36742.25,26385466.14,36742.25,21275237.52,36742.25,15643557,36742.25,24195368.16,36742.25,18772268.4
36743.8125,20904518,36743.8125,14633162.6,36743.8125,11288439.72,36743.8125,22994969.8,36743.8125,25712557.14,36743.8125,19859292.1,36743.8125,13796981.88,36743.8125,18605021.02,36743.8125,16723614.4,36743.8125,25085421.6,36743.8125,25503511.96,36743.8125,23413060.16,36743.8125,10452259,36743.8125,25628939.07,36743.8125,24667331.24,36743.8125,23269932,36743.8125,23831150.52,36743.8125,25545321,36743.8125,26130647.5,36743.8125,25921602.32,36743.8125,12542710.8,36743.8125,31356777,36743.8125,15051252.96,36743.8125,26454667.53,36743.8125,26339692.68,36743.8125,11497484.9,36743.8125,26026124.91,36743.8125,26444215.27,36743.8125,21322608.36,36743.8125,15678388.5,36743.8125,24249240.88,36743.8125,18814066.2
36745.76563,20962572,36745.76563,14673800.4,36745.76563,11319788.88,36745.76563,23058829.2,36745.76563,25783963.56,36745.76563,19914443.4,36745.76563,13835297.52,36745.76563,18656689.08,36745.76563,16770057.6,36745.76563,25155086.4,36745.76563,25574337.84,36745.76563,23478080.64,36745.76563,10481286,36745.76563,25700113.27,36745.76563,24735834.96,36745.76563,23332200,36745.76563,23897332.08,36745.76563,25616262.98,36745.76563,26203215,36745.76563,25993589.28,36745.76563,12577543.2,36745.76563,31443858,36745.76563,15093051.84,36745.76563,26528134.87,36745.76563,26412840.72,36745.76563,11529414.6,36745.76563,26098402.14,36745.76563,26517653.58,36745.76563,21381823.44,36745.76563,15721929,36745.76563,24316583.52,36745.76563,18866314.8
36748.20703,21035138,36748.20703,14724596.6,36748.20703,11358974.52,36748.20703,23138651.8,36748.20703,25873219.74,36748.20703,19983381.1,36748.20703,13883191.08,36748.20703,18721272.82,36748.20703,16828110.4,36748.20703,25242165.6,36748.20703,25662868.36,36748.20703,23559354.56,36748.20703,10517569,36748.20703,25789079.19,36748.20703,24821462.84,36748.20703,23410030,36748.20703,23980057.32,36748.20703,25704938.64,36748.20703,26293922.5,36748.20703,26083571.12,36748.20703,12621082.8,36748.20703,31552707,36748.20703,15145299.36,36748.20703,26619967.14,36748.20703,26504273.88,36748.20703,11569325.9,36748.20703,26188746.81,36748.20703,26609449.57,36748.20703,21455840.76,36748.20703,15776353.5,36748.20703,24400760.08,36748.20703,18931624.2
36751.25879,21125846,36751.25879,14788092.2,36751.25879,11407956.84,36751.25879,23238430.6,36751.25879,25984790.58,36751.25879,20069553.7,36751.25879,13943058.36,36751.25879,18802002.94,36751.25879,16900676.8,36751.25879,25351015.2,36751.25879,25773532.12,36751.25879,23660947.52,36751.25879,10562923,36751.25879,25900287.2,36751.25879,24928498.28,36751.25879,23507300,36751.25879,24083464.44,36751.25879,25815783.81,36751.25879,26407307.5,36751.25879,26196049.04,36751.25879,12675507.6,36751.25879,31688769,36751.25879,15210609.12,36751.25879,26734758.11,36751.25879,26618565.96,36751.25879,11619215.3,36751.25879,26301678.27,36751.25879,26724195.19,36751.25879,21548362.92,36751.25879,15844384.5,36751.25879,24505981.36,36751.25879,19013261.4
36754.62939,21226032,36754.62939,14858222.4,36754.62939,11462057.28,36754.62939,23348635.2,36754.62939,26108019.36,36754.62939,20164730.4,36754.62939,14009181.12,36754.62939,18891168.48,36754.62939,16980825.6,36754.62939,25471238.4,36754.62939,25895759.04,36754.62939,23773155.84,36754.62939,10613016,36754.62939,26023115.23,36754.62939,25046717.76,36754.62939,23614696,36754.62939,24197676.48,36754.62939,25938211.1,36754.62939,26532540,36754.62939,26320279.68,36754.62939,12735619.2,36754.62939,31839048,36754.62939,15282743.04,36754.62939,26861543.5,36754.62939,26744800.32,36754.62939,11674317.6,36754.62939,26426409.84,36754.62939,26850930.48,36754.62939,21650552.64,36754.62939,15919524,36754.62939,24622197.12,36754.62939,19103428.8
36758,21326216,36758,14928351.2,36758,11516156.64,36758,23458837.6,36758,26231245.68,36758,20259905.2,36758,14075302.56,36758,18980332.24,36758,17060972.8,36758,25591459.2,36758,26017983.52,36758,23885361.92,36758,10663108,36758,26145940.82,36758,25164934.88,36758,23722040,36758,24311886.24,36758,26060635.95,36758,26657770,36758,26444507.84,36758,12795729.6,36758,31989324,36758,15354875.52,36758,26988326.35,36758,26871032.16,36758,11729418.8,36758,26551138.92,36758,26977663.24,36758,21752740.32,36758,15994662,36758,24738410.56,36758,19193594.4
36761,21392974,36761,14975081.8,36761,11552205.96,36761,23532271.4,36761,26313358.02,36761,20323325.3,36761,14119362.84,36761,19039746.86,36761,17114379.2,36761,25671568.8,36761,26099428.28,36761,23960130.88,36761,10696487,36761,26227786.12,36761,25243709.32,36761,23792274,36761,24387990.36,36761,26142214.23,36761,26741217.5,36761,26527287.76,36761,12835784.4,36761,32089461,36761,15402941.28,36761,27072808.6,36761,26955147.24,36761,11766135.7,36761,26634252.63,36761,27062112.11,36761,21820833.48,36761,16044730.5,36761,24815849.84,36761,19253676.6
36764,21459732,36764,15021812.4,36764,11588255.28,36764,23605705.2,36764,26395470.36,36764,20386745.4,36764,14163423.12,36764,19099161.48,36764,17167785.6,36764,25751678.4,36764,26180873.04,36764,24034899.84,36764,10729866,36764,26309631.43,36764,25322483.76,36764,23862798,36764,24464094.48,36764,26223792.5,36764,26824665,36764,26610067.68,36764,12875839.2,36764,32189598,36764,15451007.04,36764,27157290.85,36764,27039262.32,36764,11802852.6,36764,26717366.34,36764,27146560.98,36764,21888926.64,36764,16094799,36764,24893289.12,36764,19313758.8
36765,21481830,36765,15037281,36765,11600188.2,36765,23630013,36765,26422650.9,36765,20407738.5,36765,14178007.8,36765,19118828.7,36765,17185464,36765,25778196,36765,26207832.6,36765,24059649.6,36765,10740915,36765,26336723.58,36765,25348559.4,36765,23885494,36765,24489286.2,36765,26250796.26,36765,26852287.5,36765,26637469.2,36765,12889098,36765,32222745,36765,15466917.6,36765,27185255.87,36765,27067105.8,36765,11815006.5,36765,26744878.35,36765,27174514.95,36765,21911466.6,36765,16111372.5,36765,24918922.8,36765,19333647
36766.25,21519096,36766.25,15063367.2,36766.25,11620311.84,36766.25,23671005.6,36766.25,26468488.08,36766.25,20443141.2,36766.25,14202603.36,36766.25,19151995.44,36766.25,17215276.8,36766.25,25822915.2,36766.25,26253297.12,36766.25,24101387.52,36766.25,10759548,36766.25,26382411.7,36766.25,25392533.28,36766.25,23924764,36766.25,24531769.44,36766.25,26296335.31,36766.25,26898870,36766.25,26683679.04,36766.25,12911457.6,36766.25,32278644,36766.25,15493749.12,36766.25,27232415.99,36766.25,27114060.96,36766.25,11835502.8,36766.25,26791274.52,36766.25,27221656.44,36766.25,21949477.92,36766.25,16139322,36766.25,24962151.36,36766.25,19367186.4
36767.8125,21565680,36767.8125,15095976,36767.8125,11645467.2,36767.8125,23722248,36767.8125,26525786.4,36767.8125,20487396,36767.8125,14233348.8,36767.8125,19193455.2,36767.8125,17252544,36767.8125,25878816,36767.8125,26310129.6,36767.8125,24153561.6,36767.8125,10782840,36767.8125,26439523.68,36767.8125,25447502.4,36767.8125,23973516,36767.8125,24584875.2,36767.8125,26353260.96,36767.8125,26957100,36767.8125,26741443.2,36767.8125,12939408,36767.8125,32348520,36767.8125,15527289.6,36767.8125,27291368.04,36767.8125,27172756.8,36767.8125,11861124,36767.8125,26849271.6,36767.8125,27280585.2,36767.8125,21996993.6,36767.8125,16174260,36767.8125,25016188.8,36767.8125,19409112
36768.90625,21598288,36768.90625,15118801.6,36768.90625,11663075.52,36768.90625,23758116.8,36768.90625,26565894.24,36768.90625,20518373.6,36768.90625,14254870.08,36768.90625,19222476.32,36768.90625,17278630.4,36768.90625,25917945.6,36768.90625,26349911.36,36768.90625,24190082.56,36768.90625,10799144,36768.90625,26479501.09,36768.90625,25485979.84,36768.90625,24007592,36768.90625,24622048.32,36768.90625,26393107.94,36768.90625,26997860,36768.90625,26781877.12,36768.90625,12958972.8,36768.90625,32397432,36768.90625,15550767.36,36768.90625,27332633.46,36768.90625,27213842.88,36768.90625,11879058.4,36768.90625,26889868.56,36768.90625,27321834.32,36768.90625,22030253.76,36768.90625,16198716,36768.90625,25054014.08,36768.90625,19438459.2
36770,21630896,36770,15141627.2,36770,11680683.84,36770,23793985.6,36770,26606002.08,36770,20549351.2,36770,14276391.36,36770,19251497.44,36770,17304716.8,36770,25957075.2,36770,26389693.12,36770,24226603.52,36770,10815448,36770,26519478.5,36770,25524457.28,36770,24041650,36770,24659221.44,36770,26432954.91,36770,27038620,36770,26822311.04,36770,12978537.6,36770,32446344,36770,15574245.12,36770,27373898.89,36770,27254928.96,36770,11896992.8,36770,26930465.52,36770,27363083.44,36770,22063513.92,36770,16223172,36770,25091839.36,36770,19467806.4
36771.36719,21677320,36771.36719,15174124,36771.36719,11705752.8,36771.36719,23845052,36771.36719,26663103.6,36771.36719,20593454,36771.36719,14307031.2,36771.36719,19292814.8,36771.36719,17341856,36771.36719,26012784,36771.36719,26446330.4,36771.36719,24278598.4,36771.36719,10838660,36771.36719,26576394.32,36771.36719,25579237.6,36771.36719,24091278,36771.36719,24712144.8,36771.36719,26489685.04,36771.36719,27096650,36771.36719,26879876.8,36771.36719,13006392,36771.36719,32515980,36771.36719,15607670.4,36771.36719,27432648.46,36771.36719,27313423.2,36771.36719,11922526,36771.36719,26988263.4,36771.36719,27421809.8,36771.36719,22110866.4,36771.36719,16257990,36771.36719,25145691.2,36771.36719,19509588
36773.07617,21735348,36773.07617,15214743.6,36773.07617,11737087.92,36773.07617,23908882.8,36773.07617,26734478.04,36773.07617,20648580.6,36773.07617,14345329.68,36773.07617,19344459.72,36773.07617,17388278.4,36773.07617,26082417.6,36773.07617,26517124.56,36773.07617,24343589.76,36773.07617,10867674,36773.07617,26647536.65,36773.07617,25647710.64,36773.07617,24153158,36773.07617,24778296.72,36773.07617,26560595.26,36773.07617,27169185,36773.07617,26951831.52,36773.07617,13041208.8,36773.07617,32603022,36773.07617,15649450.56,36773.07617,27506082.89,36773.07617,27386538.48,36773.07617,11954441.4,36773.07617,27060508.26,36773.07617,27495215.22,36773.07617,22170054.96,36773.07617,16301511,36773.07617,25213003.68,36773.07617,19561813.2
36775.2124,21807886,36775.2124,15265520.2,36775.2124,11776258.44,36775.2124,23988674.6,36775.2124,26823699.78,36775.2124,20717491.7,36775.2124,14393204.76,36775.2124,19409018.54,36775.2124,17446308.8,36775.2124,26169463.2,36775.2124,26605620.92,36775.2124,24424832.32,36775.2124,10903943,36775.2124,26736468.24,36775.2124,25733305.48,36775.2124,24230392,36775.2124,24860990.04,36775.2124,26649236.69,36775.2124,27259857.5,36775.2124,27041778.64,36775.2124,13084731.6,36775.2124,32711829,36775.2124,15701677.92,36775.2124,27597879.73,36775.2124,27477936.36,36775.2124,11994337.3,36775.2124,27150818.07,36775.2124,27586975.79,36775.2124,22244043.72,36775.2124,16355914.5,36775.2124,25297147.76,36775.2124,19627097.4
36776.6062,21855212,36776.6062,15298648.4,36776.6062,11801814.48,36776.6062,24040733.2,36776.6062,26881910.76,36776.6062,20762451.4,36776.6062,14424439.92,36776.6062,19451138.68,36776.6062,17484169.6,36776.6062,26226254.4,36776.6062,26663358.64,36776.6062,24477837.44,36776.6062,10927606,36776.6062,26794489.91,36776.6062,25789150.16,36776.6062,24280750,36776.6062,24914941.68,36776.6062,26707069.06,36776.6062,27319015,36776.6062,27100462.88,36776.6062,13113127.2,36776.6062,32782818,36776.6062,15735752.64,36776.6062,27657770.79,36776.6062,27537567.12,36776.6062,12020366.6,36776.6062,27209738.94,36776.6062,27646843.18,36776.6062,22292316.24,36776.6062,16391409,36776.6062,25352045.92,36776.6062,19669690.8
36778,21902540,36778,15331778,36778,11827371.6,36778,24092794,36778,26940124.2,36778,20807413,36778,14455676.4,36778,19493260.6,36778,17522032,36778,26283048,36778,26721098.8,36778,24530844.8,36778,10951270,36778,26852514.04,36778,25844997.2,36778,24331080,36778,24968895.6,36778,26764903.88,36778,27378175,36778,27159149.6,36778,13141524,36778,32853810,36778,15769828.8,36778,27717664.37,36778,27597200.4,36778,12046397,36778,27268662.3,36778,27706713.1,36778,22340590.8,36778,16426905,36778,25406946.4,36778,19712286
36779,21930794,36779,15351555.8,36779,11842628.76,36779,24123873.4,36779,26974876.62,36779,20834254.3,36779,14474324.04,36779,19518406.66,36779,17544635.2,36779,26316952.8,36779,26755568.68,36779,24562489.28,36779,10965397,36779,26887153.44,36779,25878336.92,36779,24361456,36779,25001105.16,36779,26799430.27,36779,27413492.5,36779,27194184.56,36779,13158476.4,36779,32896191,36779,15790171.68,36779,27753419.81,36779,27632800.44,36779,12061936.7,36779,27303838.53,36779,27742454.41,36779,22369409.88,36779,16448095.5,36779,25439721.04,36779,19737714.6
36780.25,21970064,36780.25,15379044.8,36780.25,11863834.56,36780.25,24167070.4,36780.25,27023178.72,36780.25,20871560.8,36780.25,14500242.24,36780.25,19553356.96,36780.25,17576051.2,36780.25,26364076.8,36780.25,26803478.08,36780.25,24606471.68,36780.25,10985032,36780.25,26935298.46,36780.25,25924675.52,36780.25,24404138,36780.25,25045872.96,36780.25,26847418.21,36780.25,27462580,36780.25,27242879.36,36780.25,13182038.4,36780.25,32955096,36780.25,15818446.08,36780.25,27803115.99,36780.25,27682280.64,36780.25,12083535.2,36780.25,27352729.68,36780.25,27792130.96,36780.25,22409465.28,36780.25,16477548,36780.25,25485274.24,36780.25,19773057.6
36781.8125,22019152,36781.8125,15413406.4,36781.8125,11890342.08,36781.8125,24221067.2,36781.8125,27083556.96,36781.8125,20918194.4,36781.8125,14532640.32,36781.8125,19597045.28,36781.8125,17615321.6,36781.8125,26422982.4,36781.8125,26863365.44,36781.8125,24661450.24,36781.8125,11009576,36781.8125,26995480.35,36781.8125,25982599.36,36781.8125,24457440,36781.8125,25101833.28,36781.8125,26907403.74,36781.8125,27523940,36781.8125,27303748.48,36781.8125,13211491.2,36781.8125,33028728,36781.8125,15853789.44,36781.8125,27865236.86,36781.8125,27744131.52,36781.8125,12110533.6,36781.8125,27413844.24,36781.8125,27854227.28,36781.8125,22459535.04,36781.8125,16514364,36781.8125,25542216.32,36781.8125,19817236.8
36783.76563,22080514,36783.76563,15456359.8,36783.76563,11923477.56,36783.76563,24288565.4,36783.76563,27159032.22,36783.76563,20976488.3,36783.76563,14573139.24,36783.76563,19651657.46,36783.76563,17664411.2,36783.76563,26496616.8,36783.76563,26938227.08,36783.76563,24730175.68,36783.76563,11040257,36783.76563,27070710.16,36783.76563,26055006.52,36783.76563,24524080,36783.76563,25171785.96,36783.76563,26982388.11,36783.76563,27600642.5,36783.76563,27379837.36,36783.76563,13248308.4,36783.76563,33120771,36783.76563,15897970.08,36783.76563,27942890.47,36783.76563,27821447.64,36783.76563,12144282.7,36783.76563,27490239.93,36783.76563,27931850.21,36783.76563,22522124.28,36783.76563,16560385.5,36783.76563,25613396.24,36783.76563,19872462.6
36786.20703,22157214,36786.20703,15510049.8,36786.20703,11964895.56,36786.20703,24372935.4,36786.20703,27253373.22,36786.20703,21049353.3,36786.20703,14623761.24,36786.20703,19719920.46,36786.20703,17725771.2,36786.20703,26588656.8,36786.20703,27031801.08,36786.20703,24816079.68,36786.20703,11078607,36786.20703,27164744.36,36786.20703,26145512.52,36786.20703,24607412,36786.20703,25259223.96,36786.20703,27076115.51,36786.20703,27696517.5,36786.20703,27474945.36,36786.20703,13294328.4,36786.20703,33235821,36786.20703,15953194.08,36786.20703,28039954.32,36786.20703,27918089.64,36786.20703,12186467.7,36786.20703,27585731.43,36786.20703,28028875.71,36786.20703,22600358.28,36786.20703,16617910.5,36786.20703,25702368.24,36786.20703,19941492.6
36788.10352,22216794,36788.10352,15551755.8,36788.10352,11997068.76,36788.10352,24438473.4,36788.10352,27326656.62,36788.10352,21105954.3,36788.10352,14663084.04,36788.10352,19772946.66,36788.10352,17773435.2,36788.10352,26660152.8,36788.10352,27104488.68,36788.10352,24882809.28,36788.10352,11108397,36788.10352,27237789.44,36788.10352,26215816.92,36788.10352,24672160,36788.10352,25327145.16,36788.10352,27148922.27,36788.10352,27770992.5,36788.10352,27548824.56,36788.10352,13330076.4,36788.10352,33325191,36788.10352,15996091.68,36788.10352,28115352.81,36788.10352,27993160.44,36788.10352,12219236.7,36788.10352,27659908.53,36788.10352,28104244.41,36788.10352,22661129.88,36788.10352,16662595.5,36788.10352,25771481.04,36788.10352,19995114.6
36790,22276376,36790,15593463.2,36790,12029243.04,36790,24504013.6,36790,27399942.48,36790,21162557.2,36790,14702408.16,36790,19825974.64,36790,17821100.8,36790,26731651.2,36790,27177178.72,36790,24949541.12,36790,11138188,36790,27310836.98,36790,26286123.68,36790,24736924,36790,25395068.64,36790,27221731.47,36790,27845470,36790,27622706.24,36790,13365825.6,36790,33414564,36790,16038990.72,36790,28190753.83,36790,28068233.76,36790,12252006.8,36790,27734088.12,36790,28179615.64,36790,22721903.52,36790,16707282,36790,25840596.16,36790,20048738.4
36791,22297492,36791,15608244.4,36791,12040645.68,36791,24527241.2,36791,27425915.16,36791,21182617.4,36791,14716344.72,36791,19844767.88,36791,17837993.6,36791,26756990.4,36791,27202940.24,36791,24973191.04,36791,11148746,36791,27336725.19,36791,26311040.56,36791,24758550,36791,25419140.88,36791,27247535.22,36791,27871865,36791,27648890.08,36791,13378495.2,36791,33446238,36791,16054194.24,36791,28217476.13,36791,28094839.92,36791,12263620.6,36791,27760377.54,36791,28206327.38,36791,22743441.84,36791,16723119,36791,25865090.72,36791,20067742.8
36792.25,22334600,36792.25,15634220,36792.25,12060684,36792.25,24568060,36792.25,27471558,36792.25,21217870,36792.25,14740836,36792.25,19877794,36792.25,17867680,36792.25,26801520,36792.25,27248212,36792.25,25014752,36792.25,11167300,36792.25,27382219.6,36792.25,26354828,36792.25,24798498,36792.25,25461444,36792.25,27292881.2,36792.25,27918250,36792.25,27694904,36792.25,13400760,36792.25,33501900,36792.25,16080912,36792.25,28264436.3,36792.25,28141596,36792.25,12284030,36792.25,27806577,36792.25,28253269,36792.25,22781292,36792.25,16750950,36792.25,25908136,36792.25,20101140
